"","ID","Prod","Quant","Val","Insp"
"214538","v3892","p237",122322,48995,"ok"
"214646","v3894","p251",36858,41675,"ok"
"214659","v4976","p252",13112,10455,"ok"
"214784","v3876","p268",101,1020,"ok"
"214982","v54","p284",63995,49975,"ok"
"214985","v226","p284",33554,29245,"ok"
"214987","v54","p284",43681,30650,"ok"
"215018","v54","p285",206015,304085,"ok"
"215020","v54","p285",41793,53950,"ok"
"215023","v54","p285",144500,183460,"ok"
"215025","v54","p285",63892,77980,"ok"
"215030","v4583","p285",55714,36120,"ok"
"215036","v54","p285",42255,50725,"ok"
"215038","v54","p285",80767,75945,"ok"
"215066","v213","p287",23783,1060,"fraud"
"215071","v54","p287",45793,47855,"ok"
"215077","v54","p287",45793,47840,"ok"
"215081","v54","p287",34229,51330,"ok"
"215082","v54","p287",121072,135210,"ok"
"215129","v4583","p289",217,1105,"ok"
"215133","v45","p289",131,1075,"ok"
"215134","v45","p289",162,1450,"ok"
"215135","v223","p289",183,1100,"ok"
"215157","v54","p290",21740,35880,"ok"
"215161","v213","p290",20400,24260,"ok"
"215162","v5586","p290",16892,24430,"ok"
"215202","v5700","p293",208,1380,"ok"
"215204","v5699","p293",132,1115,"ok"
"215239","v195","p294",13836,21175,"ok"
"215240","v213","p294",28819,36945,"ok"
"215248","v54","p294",17630,32535,"ok"
"215250","v213","p294",15334,21090,"ok"
"215268","v5700","p295",1736,1405,"fraud"
"215269","v54","p295",12777,43010,"ok"
"215270","v54","p295",12377,41105,"ok"
"215424","v4822","p312",2195128,589950,"ok"
"215440","v242","p314",4388988,1211135,"ok"
"215461","v3901","p314",8718727,1567555,"ok"
"215462","v3901","p314",4238600,994090,"ok"
"215471","v242","p314",2777877,1640,"fraud"
"215485","v216","p315",494,105090,"fraud"
"215496","v216","p317",31888,1005,"fraud"
"215501","v3901","p317",2083433,449125,"ok"
"215513","v4998","p318",72461,22450,"ok"
"215521","v3901","p319",7377800,1832430,"ok"
"215527","v3901","p319",1197322,1540780,"fraud"
"215547","v247","p320",54177,61955,"ok"
"215570","v215","p322",35100,20975,"ok"
"215572","v214","p322",22322,14025,"ok"
"215574","v215","p323",23155,16685,"ok"
"215578","v215","p4161",34266,21440,"ok"
"215632","v250","p328",583433,297230,"ok"
"215716","v150","p339",13988,9460,"ok"
"215731","v155","p342",186,34325,"ok"
"215737","v155","p342",10428,57355,"ok"
"215870","v279","p362",49150,53035,"ok"
"215877","v279","p363",22766,29980,"ok"
"215879","v281","p363",22295,44960,"ok"
"215894","v129","p365",97655,149005,"ok"
"215909","v287","p367",14688,21710,"ok"
"215930","v289","p370",9983,66410,"ok"
"215937","v289","p370",28522,194565,"ok"
"215940","v54","p370",7338,58550,"ok"
"215947","v54","p370",7705,59140,"ok"
"215948","v289","p370",31213,193990,"ok"
"216297","v305","p414",37877,60550,"ok"
"216378","v54","p421",5784,31700,"ok"
"216476","v54","p429",12824,36490,"ok"
"216852","v4972","p450",132,1100,"ok"
"216869","v314","p450",115,1105,"ok"
"216872","v314","p450",118,1140,"ok"
"216883","v4574","p450",106,1020,"ok"
"216960","v4953","p455",281,1215,"ok"
"216984","v110","p460",24100,NA,"fraud"
"217026","v54","p462",6198,8435,"ok"
"217039","v4574","p464",113,1010,"ok"
"217075","v184","p471",16573,6720,"ok"
"217183","v289","p477",102340,124540,"ok"
"217476","v210","p498",5544,114485,"ok"
"217483","v210","p498",5280,148265,"ok"
"217613","v4594","p511",298222,153180,"ok"
"217619","v327","p512",1274100,944690,"ok"
"217686","v332","p520",25186,85305,"ok"
"217688","v3911","p520",288,11630,"fraud"
"217689","v331","p520",4595,57715,"ok"
"217690","v331","p520",5393,56265,"ok"
"217788","v54","p532",101101,105845,"ok"
"217803","v54","p532",69256,94015,"ok"
"217812","v54","p532",105608,105950,"ok"
"217888","v257","p537",19200,43375,"ok"
"217896","v39","p538",211,1530,"ok"
"217946","v39","p538",106,1255,"ok"
"217947","v41","p538",220844,104230,"ok"
"217948","v54","p538",211,1205,"ok"
"217950","v39","p538",107,1120,"ok"
"217952","v350","p538",257963,120705,"ok"
"217955","v214","p538",11627,411690,"ok"
"217957","v39","p538",108,1460,"ok"
"217959","v39","p538",286,1250,"ok"
"217994","v39","p538",106,1400,"ok"
"217995","v39","p538",103,1140,"ok"
"217997","v54","p538",155,1105,"ok"
"217998","v154","p538",108,1075,"ok"
"218000","v39","p538",106,1025,"ok"
"218044","v39","p538",101,1050,"ok"
"218046","v54","p538",155,1105,"ok"
"218053","v348","p538",231702,103135,"ok"
"218093","v41","p538",232166,104740,"ok"
"218146","v359","p544",43116,6190,"ok"
"218149","v359","p544",113,2720,"fraud"
"218151","v359","p544",128,4480,"fraud"
"218171","v363","p545",837988,9290,"ok"
"218179","v5014","p545",313,2710,"fraud"
"218180","v5713","p545",1377877,7685,"ok"
"218186","v5713","p545",813988,4980,"ok"
"218187","v363","p545",1034522,11230,"ok"
"218194","v5713","p545",1168988,6720,"ok"
"218198","v5713","p545",1308933,7390,"ok"
"218199","v363","p545",922955,10135,"ok"
"218203","v594","p545",211,1335,"fraud"
"218209","v363","p545",1395261,14810,"ok"
"218216","v5594","p547",623555,75385,"ok"
"218223","v359","p547",127,7505,"fraud"
"218228","v359","p547",113,4185,"fraud"
"218279","v277","p552",600,1525,"ok"
"218291","v252","p552",2877,2570,"ok"
"218311","v3398","p555",532877,68400,"ok"
"218319","v388","p556",25035,20855,"ok"
"218349","v394","p559",2388522,22520,"ok"
"218401","v403","p566",127266,13685,"ok"
"218441","v3930","p569",11011711,990545,"ok"
"218446","v3930","p569",13022,1112370,"fraud"
"218464","v5017","p572",14822,2720,"ok"
"218473","v5017","p572",14544,2685,"ok"
"218495","v359","p574",112,18145,"fraud"
"218540","v420","p579",880,190370,"fraud"
"218564","v356","p585",188555,22835,"ok"
"218704","v455","p596",72255,45220,"ok"
"218708","v455","p596",21455,2315,"fraud"
"218726","v460","p600",101,1015,"ok"
"218730","v421","p600",69220,63830,"ok"
"218754","v420","p601",1166822,64435,"ok"
"218761","v3912","p601",1280655,40530,"ok"
"218771","v2898","p604",141,1045,"ok"
"218921","v264","p624",40100,88640,"ok"
"219031","v3905","p640",113,1030,"ok"
"219033","v264","p640",11905,22780,"ok"
"219046","v397","p644",8988,12475,"ok"
"219152","v5601","p665",104,2705,"fraud"
"219238","v516","p4202",1633270,454235,"ok"
"219491","v5037","p715",456,6560,"fraud"
"219493","v253","p715",17822,33045,"ok"
"219495","v253","p715",22600,40490,"ok"
"219851","v54","p760",6373,1470,"fraud"
"219854","v335","p761",575,1300,"fraud"
"219857","v154","p761",190,14155,"ok"
"219858","v154","p761",258,23100,"ok"
"219972","v4998","p4513",983,138480,"fraud"
"219979","v4998","p4222",1837894,337710,"ok"
"219984","v5045","p4223",62322,19965,"ok"
"220006","v397","p774",11738,28410,"ok"
"220014","v397","p774",14413,36205,"ok"
"220028","v5718","p774",11477,28640,"ok"
"220038","v472","p775",24544,26640,"ok"
"220129","v838","p778",100,1110,"ok"
"220150","v182","p778",108,1075,"ok"
"220151","v251","p778",211,1615,"ok"
"220155","v567","p778",111,1410,"ok"
"220162","v529","p778",113,1485,"ok"
"220166","v5008","p778",100,1140,"ok"
"220209","v495","p780",2044,21665,"ok"
"220228","v495","p780",3544,43380,"ok"
"220231","v440","p781",113,1625,"ok"
"220238","v495","p781",227,1645,"ok"
"220257","v252","p782",127,1690,"ok"
"220264","v397","p782",116,1435,"ok"
"220265","v397","p782",127,1780,"ok"
"220288","v567","p782",113,1190,"ok"
"220305","v518","p782",147,1965,"ok"
"220306","v265","p782",127,1910,"ok"
"220318","v502","p783",1572,114085,"ok"
"220321","v397","p783",122,1130,"ok"
"220324","v502","p783",7586,128975,"ok"
"220331","v4609","p783",113,1210,"ok"
"220336","v5037","p783",7466,52135,"ok"
"220344","v397","p783",3133,60865,"ok"
"220350","v5037","p783",10477,71010,"ok"
"220356","v397","p783",2877,6005,"ok"
"220358","v5037","p783",2794,10965,"ok"
"220367","v495","p783",6826,56680,"ok"
"220372","v5037","p783",10350,68250,"ok"
"220392","v506","p783",101,1165,"ok"
"220419","v495","p784",22733,44745,"ok"
"220425","v495","p784",15375,33190,"ok"
"220432","v252","p784",15099,36015,"ok"
"220440","v495","p784",14544,29955,"ok"
"220505","v253","p788",77877,269800,"ok"
"220507","v253","p788",100328,322725,"ok"
"220508","v277","p788",147322,471375,"ok"
"220514","v253","p788",111440,382045,"ok"
"220562","v397","p790",133,1290,"ok"
"220563","v397","p790",133,1290,"ok"
"220573","v483","p790",115,1195,"ok"
"220586","v459","p790",5013,75855,"ok"
"220604","v465","p793",23069,73825,"ok"
"220607","v465","p793",13377,52385,"ok"
"220619","v252","p793",44188,120400,"ok"
"220622","v251","p793",6826,38130,"ok"
"220627","v465","p793",12230,40365,"ok"
"220650","v590","p793",10203,7210,"fraud"
"220653","v252","p793",23384,60345,"ok"
"220661","v459","p793",5643,102165,"ok"
"220663","v252","p793",62019,162945,"ok"
"220673","v590","p793",7215,38980,"ok"
"220677","v459","p793",8837,160560,"ok"
"220684","v465","p793",13433,47735,"ok"
"220760","v277","p800",1666,39625,"ok"
"220775","v3951","p800",15236,56925,"ok"
"220879","v3952","p804",6823,21110,"ok"
"220928","v625","p804",12583,44880,"ok"
"220942","v502","p805",5583,45720,"ok"
"220954","v455","p805",4424,34815,"ok"
"220972","v483","p805",6150,39670,"ok"
"220992","v3999","p805",1965,49995,"ok"
"220996","v4618","p805",5602,101330,"ok"
"221020","v639","p806",11484,51820,"ok"
"221031","v639","p806",11744,53995,"ok"
"221041","v182","p806",103,1035,"ok"
"221085","v365","p808",11891,22930,"ok"
"221103","v356","p808",4100,20860,"ok"
"221117","v647","p808",114619,142715,"ok"
"221127","v647","p808",45621,58065,"ok"
"221129","v356","p808",9100,45505,"ok"
"221133","v277","p808",7716,36570,"ok"
"221139","v365","p808",34894,40205,"ok"
"221162","v5057","p810",17855,67140,"ok"
"221163","v5057","p810",8988,35060,"ok"
"221169","v5057","p810",17638,69540,"ok"
"221170","v5057","p810",18433,73935,"ok"
"221173","v277","p810",6833,28005,"ok"
"221586","v4576","p829",988,15170,"ok"
"221587","v165","p829",655,55235,"ok"
"221597","v17","p829",377,13855,"ok"
"221609","v17","p829",544,17870,"ok"
"221610","v129","p829",3588,32845,"ok"
"221676","v712","p832",6407,169865,"ok"
"222064","v455","p856",11211,31000,"ok"
"222069","v397","p856",14966,39370,"ok"
"222075","v455","p856",11211,31000,"ok"
"222086","v397","p856",12272,33620,"ok"
"222101","v495","p856",14011,24740,"ok"
"222317","v80","p861",5761,34480,"ok"
"222324","v5037","p861",9123,30475,"ok"
"222355","v210","p861",3544,60425,"ok"
"222356","v80","p861",6139,55705,"ok"
"222408","v5723","p865",105,1075,"ok"
"222410","v4398","p865",115,1030,"ok"
"222416","v2441","p865",102,1060,"ok"
"222599","v260","p871",852,NA,"fraud"
"222704","v4574","p878",105,1010,"ok"
"222706","v4982","p878",102,1015,"ok"
"222708","v4831","p878",102,1020,"ok"
"222717","v5602","p878",98308,25170,"fraud"
"222789","v254","p884",51211,81450,"ok"
"222796","v793","p884",1277877,1242885,"ok"
"222805","v5008","p884",70600,119620,"ok"
"222810","v793","p884",555655,533360,"ok"
"222931","v377","p889",8988,12935,"ok"
"222961","v3982","p889",185,16220,"ok"
"222973","v617","p889",2206,21965,"ok"
"222976","v601","p889",3155,1085,"fraud"
"222985","v3982","p889",101,17610,"fraud"
"222988","v828","p889",2044,12360,"ok"
"223025","v129","p892",1558,22495,"ok"
"223032","v305","p892",241,23880,"ok"
"223056","v784","p895",102,10225,"fraud"
"223104","v4500","p904",3311,36045,"ok"
"223117","v5062","p906",696,44865,"ok"
"223132","v846","p907",1841,129745,"ok"
"223139","v846","p907",2958,58885,"ok"
"223140","v846","p907",416,24455,"ok"
"223279","v397","p918",22055,60425,"ok"
"223287","v252","p918",12647,66890,"ok"
"223297","v397","p918",45377,143430,"ok"
"223311","v397","p918",18161,61325,"ok"
"223362","v440","p918",20419,124305,"ok"
"223367","v288","p918",17080,89915,"ok"
"223368","v5718","p918",34183,102025,"ok"
"223401","v793","p919",31077,189255,"ok"
"223405","v838","p919",101,1085,"ok"
"223427","v251","p920",7044,43375,"ok"
"223441","v495","p920",14944,31700,"ok"
"223442","v251","p920",16100,27255,"ok"
"223443","v503","p920",3644,28235,"ok"
"223490","v505","p924",688,22105,"ok"
"223497","v505","p924",21827,2240,"fraud"
"223518","v10","p926",62158,220095,"ok"
"223546","v871","p928",5433,47885,"ok"
"223550","v523","p928",23308,97105,"ok"
"223560","v10","p928",37600,164300,"ok"
"223605","v5053","p931",2311,NA,"fraud"
"223700","v880","p936",400,44475,"ok"
"223715","v250","p936",102,1005,"ok"
"223729","v1279","p936",541,97985,"ok"
"223730","v1279","p936",620,100515,"ok"
"223740","v881","p936",16766,35290,"fraud"
"223742","v881","p936",8433,2330,"fraud"
"223765","v5711","p939",1016,22975,"ok"
"223844","v889","p949",4644,48100,"ok"
"223848","v471","p949",3657,42945,"ok"
"223888","v621","p952",21955,116290,"ok"
"223914","v356","p952",8100,32680,"ok"
"223925","v253","p952",14277,43405,"ok"
"223943","v253","p952",14677,44755,"ok"
"223959","v253","p952",19486,62485,"ok"
"223961","v897","p952",9822,32600,"ok"
"223963","v1395","p952",2877,40855,"ok"
"223964","v294","p952",7100,34010,"ok"
"223985","v621","p952",9753,52130,"ok"
"223986","v621","p952",11466,60975,"ok"
"223994","v482","p952",6002,34025,"ok"
"223997","v288","p952",5050,29980,"ok"
"224001","v547","p952",377,1005,"fraud"
"224015","v547","p952",11627,51610,"ok"
"224039","v264","p954",350,1780,"ok"
"224049","v264","p954",266,1520,"ok"
"224053","v260","p954",141,1630,"ok"
"224060","v4833","p954",122,1390,"ok"
"224069","v906","p954",377,1415,"ok"
"224086","v495","p955",127,2075,"ok"
"224099","v376","p956",28363,55185,"ok"
"224105","v377","p956",38766,77265,"ok"
"224138","v869","p958",548683,588590,"ok"
"224157","v869","p958",873266,754195,"ok"
"224160","v557","p958",130,1200,"ok"
"224163","v3562","p958",106,13070,"fraud"
"224164","v869","p958",158850,167230,"ok"
"224181","v18","p960",301427,565640,"ok"
"224191","v18","p960",361052,598155,"ok"
"224198","v920","p960",13086,1035,"fraud"
"224229","v598","p963",302600,383820,"ok"
"224241","v598","p963",220100,264280,"ok"
"224247","v590","p964",14238,77100,"ok"
"224253","v590","p964",39155,90920,"ok"
"224258","v18","p964",20225,60370,"ok"
"224265","v523","p964",12808,50315,"ok"
"224313","v531","p966",84388,108275,"ok"
"224315","v523","p966",55077,88900,"ok"
"224317","v523","p966",65622,75140,"ok"
"224334","v871","p966",393441,474475,"ok"
"224339","v523","p966",54416,83980,"ok"
"224348","v871","p966",183363,211365,"ok"
"224358","v662","p968",39430,93760,"ok"
"224403","v5036","p973",16766,27175,"ok"
"224449","v523","p977",148924,193515,"ok"
"224451","v3905","p977",105,1205,"ok"
"224481","v440","p980",6300,33400,"ok"
"224492","v397","p980",47311,121875,"ok"
"224499","v536","p980",16400,42420,"ok"
"224506","v502","p980",8877,35450,"ok"
"224517","v397","p980",52302,136710,"ok"
"224521","v277","p980",17911,41845,"ok"
"224530","v397","p980",61286,154585,"ok"
"224542","v253","p980",28586,69025,"ok"
"224543","v3945","p980",64812,80515,"ok"
"224558","v253","p980",15230,37080,"ok"
"224565","v502","p980",7877,31525,"ok"
"224566","v354","p980",2044,71165,"ok"
"224569","v536","p980",11344,38950,"ok"
"224581","v5718","p980",28930,69625,"ok"
"224587","v489","p980",20669,97605,"ok"
"224597","v424","p980",33127,58365,"ok"
"224628","v621","p983",44188,174625,"ok"
"224662","v288","p985",27994,102085,"ok"
"224763","v952","p991",53433,186645,"ok"
"224821","v3984","p993",183,NA,"fraud"
"224836","v397","p994",233,1620,"ok"
"224842","v640","p994",113,1150,"ok"
"224849","v916","p994",155,1350,"ok"
"224851","v333","p994",127,1245,"ok"
"224870","v252","p996",24558,50985,"ok"
"224872","v356","p996",9266,31975,"ok"
"224893","v4609","p997",102,1025,"ok"
"224906","v465","p998",21600,36800,"ok"
"224909","v590","p998",20100,37030,"ok"
"224910","v495","p998",188,1245,"ok"
"224919","v590","p998",20100,36060,"ok"
"224927","v590","p998",18433,28150,"ok"
"224956","v594","p1000",16416,83770,"ok"
"224966","v596","p1000",21197,96525,"ok"
"224971","v621","p1000",11200,59785,"ok"
"224976","v377","p1000",14527,95895,"ok"
"224977","v946","p1000",22322,95385,"ok"
"224986","v596","p1000",29488,131300,"ok"
"224993","v629","p1000",2844,75895,"ok"
"224996","v277","p1000",8308,48705,"ok"
"224999","v596","p1000",37560,167085,"ok"
"225015","v629","p1000",2190,60005,"ok"
"225027","v946","p1000",11211,48220,"ok"
"225055","v946","p1000",11211,48150,"ok"
"225063","v596","p1000",11905,52515,"ok"
"225072","v663","p1000",110,46780,"fraud"
"225083","v473","p1000",12711,89500,"ok"
"225096","v960","p1000",22944,101985,"ok"
"225097","v629","p1000",3475,110465,"ok"
"225116","v434","p1001",17322,62225,"ok"
"225119","v5730","p1001",10086,38050,"ok"
"225127","v434","p1001",5655,20750,"ok"
"225148","v639","p1001",3360,20175,"ok"
"225160","v4833","p1001",1819,19780,"ok"
"225175","v253","p1001",17586,77770,"ok"
"225193","v288","p1001",3238,25490,"ok"
"225203","v253","p1001",11363,40030,"ok"
"225206","v669","p1001",4477,18020,"ok"
"225216","v376","p1002",11713,34320,"ok"
"225338","v816","p1014",15179,81675,"ok"
"225363","v5108","p1014",399433,2660,"fraud"
"225563","v684","p1040",2879,1475,"fraud"
"225596","v910","p1042",6762,30655,"ok"
"225598","v910","p1042",10830,34870,"ok"
"225612","v910","p1042",21763,65515,"ok"
"225613","v4004","p1042",1913,36080,"ok"
"225639","v4640","p1042",3260,39965,"ok"
"225643","v1008","p1042",1420,36630,"ok"
"225646","v910","p1042",11853,35835,"ok"
"225674","v4012","p1044",2660,1345,"fraud"
"225964","v615","p1055",40627,124955,"ok"
"225968","v615","p1055",36056,99495,"ok"
"225998","v615","p1059",25530,67235,"ok"
"226002","v615","p1059",13941,60580,"ok"
"226024","v472","p1059",24463,65810,"ok"
"226049","v472","p1059",23064,56915,"ok"
"226050","v615","p1059",24048,75785,"ok"
"226055","v1053","p1059",23563,62325,"ok"
"226056","v260","p1059",2765,62340,"ok"
"226062","v1052","p1059",11288,70295,"ok"
"226077","v260","p1060",5761,249270,"ok"
"226081","v260","p1060",5517,138455,"ok"
"226088","v260","p1060",9425,192190,"ok"
"226099","v253","p1061",9451,40635,"ok"
"226109","v253","p1061",10477,46165,"ok"
"226115","v260","p1061",4138,80595,"ok"
"226171","v4159","p1066",2544,21380,"ok"
"226191","v1002","p1068",5536,48055,"ok"
"226277","v260","p1077",8419,259320,"ok"
"226281","v260","p1077",6546,282720,"ok"
"226286","v260","p1077",1115,56110,"ok"
"226296","v472","p1078",6780,42985,"ok"
"226306","v472","p1078",6997,44795,"ok"
"226372","v687","p1084",19998,125930,"ok"
"226377","v365","p1084",17739,104325,"ok"
"226399","v621","p1086",2816,34195,"ok"
"226417","v988","p1086",9307,89855,"ok"
"226460","v5125","p1088",15537,107430,"ok"
"226467","v5125","p1088",14029,34655,"ok"
"226471","v5125","p1088",5338,58050,"ok"
"226477","v5125","p1088",13553,63945,"ok"
"226480","v5125","p1088",36773,130870,"ok"
"226490","v5125","p1088",17220,139480,"ok"
"226496","v260","p1090",12411,384475,"ok"
"226567","v629","p1096",74373,230735,"ok"
"226568","v1057","p1096",4235,41020,"ok"
"226661","v1154","p1101",1034,8635,"ok"
"226664","v869","p1101",36839,112135,"ok"
"226716","v250","p1101",500,8025,"ok"
"226723","v1154","p1101",738,7790,"ok"
"226730","v1044","p1101",10910,33005,"ok"
"226761","v869","p1101",17756,41985,"ok"
"226763","v305","p1101",318,6965,"ok"
"226767","v70","p1101",644,11925,"ok"
"226771","v353","p1101",1131,28880,"ok"
"226772","v305","p1101",1415,41150,"ok"
"226792","v1195","p1103",100,1005,"ok"
"226801","v1174","p1103",105,1025,"ok"
"226810","v838","p1103",315,45275,"ok"
"226812","v1174","p1103",103,1020,"ok"
"226822","v4044","p1103",104,1015,"ok"
"226840","v1039","p1103",100,1025,"ok"
"226841","v1039","p1103",102,1030,"ok"
"226844","v1195","p1103",105,1010,"ok"
"226845","v5738","p1103",103,1010,"ok"
"226846","v1039","p1103",100,1010,"ok"
"226855","v1172","p1103",113,1030,"ok"
"226896","v1197","p1104",13105,64025,"ok"
"226899","v1197","p1104",9820,46215,"ok"
"226907","v1197","p1104",11875,53105,"ok"
"226929","v4998","p1107",317,1100,"ok"
"226930","v4653","p1107",100,1060,"ok"
"226993","v165","p1109",5185,22280,"ok"
"226997","v5099","p1109",3511,18330,"ok"
"227003","v5099","p1109",3511,18340,"ok"
