"","application_id","bad_ind","vehicle_year","vehicle_make","bankruptcy_ind","tot_derog","tot_tr","age_oldest_tr","tot_open_tr","tot_rev_tr","tot_rev_debt","tot_rev_line","rev_util","fico_score","purch_price","msrp","down_pyt","loan_term","loan_amt","ltv","tot_income","veh_mileage","used_ind"
"3961",2393760,"1",1998,"FORD","N",2,18,110,10,7,6664,8987,74,610,12194.1,10000,2194.1,60,10995.9,125,1500,27000,1
"3962",1354754,"0",1999,"DODGE","N",2,11,35,3,1,392,2450,16,680,17000,16000,0,72,17500,122,1600,32050,1
"3963",4707387,"0",2000,"MITS","N",4,33,125,3,2,119,12901,1,704,25550,24832,0,60,17550,77,2950,1,0
"3964",2313043,"1",1997,"CHEVY","N",0,3,17,NA,1,76,600,13,698,8340,9125,0,60,8140,103,3000,42000,1
"3965",1922302,"0",1994,"SATURN","N",1,47,350,14,9,13737,50800,27,661,6957,7000,0,48,6957,102,2500,70000,1
"3966",216779,"0",1995,"CHRYSLER","N",7,11,128,2,1,2430,2865,85,547,9224.8,10550,950,48,8724.8,84,2083.33,33500,1
"3967",349617,"1",1995,"OLDS","Y",7,16,111,3,1,637,1481,43,672,14000,11600,2000,48,13000,121,4166.67,58149,1
"3968",7185425,"1",1994,"NISSAN","N",0,1,8,NA,2,541,1800,30,677,8129,8800,0,42,8129,101,1213.33,15000,1
"3969",2456575,"0",1999,"CADILLAC","N",0,11,306,NA,2,7470,29128,26,747,23969,29650,3000,36,20969,71,2916.67,29498,1
"3970",1114279,"1",0,"","N",1,9,132,NA,NA,9998,9998,100,684,9000,0,1500,60,7500,83,2800,0,0
"3971",289939,"0",2000,"CHEVY","N",2,28,135,6,3,20401,38600,53,717,28757,25436,500,60,28257,111,3500,1,0
"3972",7142917,"0",1995,"PLYMOUTH","N",5,18,330,6,3,5500,8165,67,653,11473.25,10300,0,60,10173.25,132,2000,63000,1
"3973",3140050,"0",1999,"PONTIAC","N",3,19,138,6,4,2629,9554,28,684,17077,15700,0,66,16277,104,1875,27000,1
"3974",9666158,"1",1997,"HYUNDAI","N",5,15,54,5,1,1218,1300,94,632,8025,8025,0,60,8025,102,3866.67,35458,1
"3975",1363528,"0",2001,"DODGE","Y",1,10,242,4,1,716,3000,24,728,30035,35535,0,60,30035,85,4416.67,1,0
"3976",5360471,"0",0,"","N",3,25,102,2,1,7741,11907,65,680,13800,0,6000,36,7800,57,6500,0,0
"3977",7026615,"0",1997,"DODGE","N",0,13,280,2,1,5003,10000,50,702,12376,11500,7000,60,7376,71,1666.67,70000,1
"3978",7947983,"0",1999,"FORD","Y",13,18,134,NA,1,120,2298,5,657,24077,22850,4000,66,20077,94,8784,1,0
"3979",5805490,"1",1998,"PONTIAC","N",8,12,124,NA,1,59,500,12,636,15500,14700,0,48,11500,88,2083.33,36000,1
"3980",6343101,"0",1999,"GMC","N",1,11,174,6,5,6674,8100,82,680,15050,17250,500,66,14550,91,2243.64,17000,1
"3981",2892364,"0",2000,"FORD","N",0,14,282,4,2,2171,8417,26,767,16850,18195,1600,60,15250,84,7916.67,1,0
"3982",5249916,"0",2000,"NISSON","N",6,22,139,8,5,14794,21494,69,645,20888,21300,0,48,20888,98,2500,1,0
"3983",2658832,"1",1997,"FORD","N",3,16,62,5,4,12225,34768,35,634,12500,12900,0,54,12800,100,2100,53183,1
"3984",9856077,"0",2000,"FORD","N",0,16,125,4,1,539,5000,11,800,24804.94,27000,0,48,24804.94,92,4500,1,0
"3985",8111658,"0",1999,"CHEVY","N",2,6,165,2,1,1058,1913,55,649,32263,29500,3000,60,29263,102,8000,14000,1
"3986",6598743,"0",1999,"FORD","N",4,17,76,4,1,883,3300,27,652,19641,16610,2000,60,17641,114,2025,1,1
"3987",5043752,"0",1995,"HONDA","N",1,17,97,8,4,6013,25535,24,673,10661,10601,0,60,10661,101,3000,65000,1
"3988",4345894,"0",1999,"FORD","N",0,27,257,6,3,5895,48120,12,770,18270,18500,1200,36,17070,92,3833.33,6524,1
"3989",996519,"1",2000,"3HYUNDAI","N",1,24,212,14,9,16694,21381,78,569,12137,13679,0,60,12137,90,3750,55,0
"3990",306291,"0",1999,"FORD","N",0,6,38,3,1,3575,5000,72,751,19870.63,19500,2375.26,48,17495.37,90,0,20010,1
"3991",9245702,"0",2000,"TOYOTA","N",0,23,223,10,8,58370,97926,60,711,34264.44,31092,0,51,34264.44,110,8666.66,37,0
"3992",7737119,"1",1994,"NISSAN","Y",12,30,186,5,2,5252,6172,85,557,9500,8025,2000,42,7500,105,5500,50000,1
"3993",5370700,"0",1994,"FORD","N",0,23,110,7,4,8413,6664,126,686,7651,7500,0,54,7651,118,1300,47000,1
"3994",8427193,"0",1997,"DODGE","Y",14,32,131,2,1,2549,5300,48,618,10640,9950,1000,60,9640,121,3138.17,50000,1
"3995",6566381,"0",2000,"ISUZU","N",2,3,30,NA,NA,NA,NA,0,601,24980,25540,0,60,24980,104,1000,10,0
"3996",8153762,"0",2000,"TOYOTA","N",1,39,252,4,0,0,20800,0,791,17862.5,16800,4000,60,13862.5,83,8333.34,24,0
"3997",9510220,"0",2000,"TOYOTA","N",0,20,300,4,2,3033,23760,13,717,32625.31,33592,4517.14,36,28108.17,85,20416.67,1,0
"3998",4086156,"1",2000,"TOYOTA","N",4,8,103,3,1,657,818,80,633,14600,15161,0,48,14600,113,150,1,0
"3999",3238140,"0",1996,"CHEVROLET","N",0,11,48,7,5,5624,7773,72,632,19192.06,17500,2000,54,17192.06,108,4333.33,35765,1
"4000",4330504,"0",1995,"FORD","",10,11,103,NA,NA,9998,0,0,NA,9500,9500,1500,48,8000,94,2400,57000,1
"4001",4339902,"0",0,"","N",3,28,195,8,4,5705,30768,19,663,4400,5399,450,48,3950,73,4800,0,0
"4002",4864942,"0",2000,"DODGE","N",1,23,159,8,4,2954,46070,6,764,33824,35200,7500,36,26324,76,6000,397,0
"4003",9603010,"0",1999,"CHEV","N",0,8,276,NA,1,682,10500,6,752,22000,21050,10000,60,12000,57,5000,6000,1
"4004",3269757,"0",1999,"SATURN","N",5,13,286,2,1,991,1430,69,654,14900,13750,5000,60,9200,67,1861,24000,1
"4005",6572861,"0",2000,"CHEVY","N",0,5,159,NA,NA,NA,NA,0,631,22412.24,21605,1000,72,22404.77,114,2250,1,0
"4006",8726183,"1",1996,"FORD","N",1,8,20,5,4,3414,5604,61,603,10800,8900,1900,54,8900,126,2000,68000,1
"4007",64300,"1",1997,"CHEVY","N",1,11,138,4,0,0,1669,0,675,17704.75,15000,0,60,14339.75,105,4100,62952,1
"4008",6778523,"0",1986,"PORSCHE","N",0,15,98,6,5,24200,64130,38,678,26701,24350,0,60,26701,114,3583.33,39900,1
"4009",9658218,"0",1999,"CHEV","N",0,20,77,5,4,305,27400,1,783,30355.3,27500,3000,66,24855.3,104,6426.25,14190,1
"4010",4247709,"0",2000,"HONDA","N",0,9,51,NA,1,6,3919,0,728,26000,24965,8000,60,18000,77,4000,1,0
"4011",7061919,"0",1999,"FORD","N",0,25,173,5,2,880,77407,1,771,25795,24000,0,60,25795,112,4400,915,1
"4012",7651193,"0",2000,"FORD","N",2,24,119,6,4,10467,14057,74,643,18495,19035,0,60,18495,102,4510,34,0
"4013",4386546,"0",2000,"CHEVROLET","N",0,37,103,9,6,34346,40046,86,704,25100,27711,0,60,25100,91,9083.33,1,0
"4014",1585110,"0",1994,"FORD","N",0,34,264,11,5,12433,54700,23,727,6477.45,4000,2926.95,36,3550.5,109,3750,102000,0
"4015",5823470,"1",2000,"OLDSMOBILE","N",0,11,444,5,4,8768,16630,53,738,26363,28690,1500,36,16863,59,1666.67,1,0
"4016",1738863,"0",2000,"FORD","N",2,11,163,5,3,1967,8949,22,670,30579,29475,0,60,30579,105,358.33,1,0
"4017",4351355,"0",2000,"TOYOTA","N",7,13,92,2,1,197,908,22,654,29199,32509,0,60,29199,92,3166.67,91,0
"4018",9675203,"0",0,"","Y",8,21,142,5,2,6739,6897,98,631,7300,0,1000,60,6300,86,5000,0,0
"4019",6407852,"0",2000,"FORD","N",0,25,113,4,2,762,23800,3,764,31550,32660,4000,48,27550,89,2600,1,0
"4020",1974693,"0",1994,"CHEVROLET","",1,1,56,NA,NA,NA,NA,0,NA,13053.5,10975,6000,42,7053.5,74,1200,69426,1
"4021",5073962,"1",1999,"CHEVY","N",0,41,300,12,9,40324,100800,40,716,38290,29975,0,60,38290,128,41666.67,2225,1
"4022",382955,"0",1998,"FORD","N",10,13,112,3,1,59,300,20,601,22975,24100,0,48,22975,95,3600,20885,1
"4023",632784,"1",2000,"FORD","N",0,3,14,2,1,970,1050,92,653,27000,22860,4140,60,28285,124,1462,12,0
"4024",219272,"0",1994,"OLDS","N",0,7,129,4,3,849,1239,69,653,5300,5900,500,48,4800,107,2800,50000,1
"4025",6612512,"0",1999,"FORD","N",0,13,207,2,1,121,17900,1,821,21000,22000,1000,39,20000,91,1700.4,14000,1
"4026",2222986,"0",1999,"DODGE","N",1,5,53,3,2,290,521,56,693,25100,25325,0,48,25100,101,6208.33,12000,1
"4027",3602658,"1",1999,"FORD","N",0,13,159,6,3,5121,42131,12,770,28107.69,30200,418.82,36,27688.87,92,6000,1,1
"4028",4523598,"0",0,"","N",0,23,271,6,2,4780,23261,21,764,4612.48,5500,200,60,4412.48,100,7200,0,0
"4029",9261435,"0",2000,"VOLKSWAGEN","N",0,18,127,2,0,0,4258,0,754,19100,20279,0,72,19100,98,1847,1,0
"4030",7644283,"0",2000,"OLDSMOBILE","N",0,17,420,4,2,830,33418,2,792,28700,31500,12000,36,16700,53,8000,0,0
"4031",2651032,"0",1999,"FORD","N",0,16,150,2,1,3762,8500,44,790,33625,33000,10000,60,25625,83,9750,4475,1
"4032",945710,"1",2000,"SUZUKI","N",5,30,165,14,13,17429,27777,63,644,19300,20749,800,48,18500,94,2500,1,0
"4033",5332831,"1",2000,"CHEV","N",1,4,60,4,3,2352,2235,105,602,14116,14880,1844,60,12272,86,1000,1,0
"4034",7941864,"0",2000,"MERCURY","N",1,16,180,3,1,5090,10600,48,748,22203,21795,2000,60,20203,103,7750,1,0
"4035",9132087,"1",1995,"FORD","N",5,26,272,6,4,7590,33800,22,650,10000,7250,650,48,7020,105,4500,57000,1
"4036",9238762,"0",1997,"DODGE","",NA,NA,NA,NA,NA,NA,NA,0,NA,10681,10500,1500,60,9181,87,1457.42,50000,1
"4037",4654580,"0",2000,"TOYOTA","N",0,22,170,5,3,8661,25888,33,778,31600,36000,0,60,31600,90,9166.67,0,0
"4038",1563562,"0",1997,"PONTIAC","N",2,8,125,5,3,484,3305,15,652,14834,15200,0,60,14334,106,5000,49000,1
"4039",7100639,"0",2000,"FORD","N",0,26,197,4,3,10668,67597,16,761,27314,23000,5000,36,22314,97,7500,1,0
"4040",6027181,"0",2000,"CHEVY","N",0,16,126,6,5,8575,48089,18,770,26854,28574,0,60,26854,94,3200,10,0
"4041",8441684,"0",1999,"CHEV","N",3,4,57,NA,1,1298,1529,85,770,21244,14750,5744,66,19060,129,5250,13,1
"4042",698378,"0",1995,"CHEVROLET","N",2,26,125,9,2,4238,11100,38,705,8000,6300,500,54,8250,150,5000,55,1
"4043",5210928,"1",1996,"TOYOTA","N",NA,NA,NA,NA,NA,NA,NA,0,NA,15000,15000,0,60,15000,109,2083.33,32124,1
"4044",1085147,"0",2000,"CHEVROLET","Y",2,9,114,4,3,2251,6115,37,666,29174,26640,2534,60,29174,110,11983.33,1,0
"4045",5267411,"0",1993,"NISSAN","",NA,NA,NA,NA,NA,NA,NA,0,NA,7500,6550,1500,42,6000,92,2260,79000,1
"4046",2439509,"0",2000,"FORD","N",0,19,173,3,1,1253,29417,4,765,35935,40770,3744.51,36,32190.49,79,900,1,0
"4047",2291492,"1",2000,"FORD","N",1,15,88,7,4,5737,5600,102,694,28006,27065,0,72,28006,104,2800,1,0
"4048",3630222,"0",1998,"DODGE","Y",1,20,142,16,4,3203,3379,95,707,24924,19000,6000,66,15824,90,4778,20538,1
"4049",769591,"0",1999,"TOYOTA","Y",6,20,178,3,1,3446,5000,69,623,14000,16902,3500,66,16902,112,2300,1,0
"4050",6834452,"1",1999,"CHEVROLET","N",0,10,31,7,3,5264,6000,88,629,25949.7,26000,0,60,25949.7,101,6083.33,9900,1
"4051",3790945,"0",1998,"PONT","N",0,21,163,1,0,0,30400,0,783,13963,14000,3000,48,10963,78,9166.67,14000,1
"4052",289935,"1",1996,"FORD","N",0,10,71,NA,NA,NA,NA,0,699,21841.5,21500,1500,66,18246.5,92,950,45000,1
"4053",4165479,"1",1997,"DODGE","N",0,5,219,1,0,0,3000,0,794,9238,10000,0,60,9238,120,2333.33,37000,1
"4054",943623,"0",1997,"FORD","N",1,15,333,2,0,0,487,0,654,10767,10600,1160,60,9607,93,3000,57794,1
"4055",7650343,"0",1999,"FORD","N",0,18,247,9,6,7664,15492,49,706,20398.82,18975,0,66,19038.82,103,3000,14443,1
"4056",9016380,"0",1998,"CHEVY","N",1,5,73,2,1,286,500,57,763,13693,13000,5000,72,7693,59,4166.67,6000,1
"4057",4530489,"1",2000,"CHEVROLET","N",0,10,56,6,4,2031,4445,46,643,16082,15082,1550,66,14532,104,2400,1,0
"4058",6542345,"0",1994,"CHEVY","N",1,3,202,NA,1,692,900,77,624,4959,5000,1000,36,3959,79,1950,89000,1
"4059",1306418,"1",1998,"PONTIAC","N",1,3,125,NA,1,621,3100,20,657,12571.75,10700,1500,60,10571.75,109,2000,74800,1
"4060",2768850,"1",1998,"CHEVY","N",0,5,153,NA,NA,NA,NA,0,720,31173.2,24200,0,66,31173.2,129,3900,20503,1
"4061",43036,"0",2000,"HONDA","N",10,11,79,NA,3,2345,2345,100,635,19700,20265,0,60,19700,97,7666.66,1,0
"4062",426169,"0",1999,"PONTIAC","N",4,17,170,8,4,8410,13723,61,648,20500,19775,0,48,20500,110,1500,22000,1
"4063",38397,"1",1999,"ISUZU","N",3,7,53,5,2,1032,1085,95,635,0,24069,0,60,22811.21,95,2000,1,0
"4064",6735887,"0",2000,"FORD","N",5,23,196,10,7,15298,25900,59,721,26380,25890,1500,72,23880,100,5900,1,1
"4065",8885527,"1",1997,"FORD","N",0,4,22,4,2,1120,1760,64,675,10800,11075,0,60,10800,105,1700,20000,1
"4066",1689167,"1",1996,"GMC","N",0,11,49,6,3,4039,15020,27,739,22814.65,22500,0,60,22314.65,105,3333.33,50000,1
"4067",3285986,"0",2000,"FORD","N",1,17,172,5,0,0,2000,0,690,35600.72,37660,0,36,35600.72,95,0,10,0
"4068",363642,"0",1998,"MAZDA","N",0,32,126,6,4,7380,52500,14,759,12684,11100,400,60,12199,110,4900,17552,1
"4069",6650033,"0",1996,"FORD","N",0,11,61,5,2,1977,3000,66,759,19200,14275,4000,60,15200,106,7500,40000,1
"4070",661801,"0",1999,"FORD","N",0,5,15,NA,4,6617,9454,70,614,25050,25000,0,60,25050,100,4000,25573,1
"4071",8476036,"0",1997,"PONTIAC","N",0,4,26,2,1,497,500,99,670,12708,11500,1000,60,11708,102,1800,43870,1
"4072",7902152,"0",2000,"MAZDA","N",0,15,209,3,2,445,24900,2,771,24237,19000,8500,60,12349,65,2833.33,1,0
"4073",6109583,"0",2000,"TOYOTA","Y",4,16,305,7,3,3940,3403,116,596,25579,24603,0,63,25579,108,9400,1,0
"4074",9286309,"0",1999,"CHRYSLER","N",0,35,153,7,4,7923,83318,10,716,23412.4,23570,4221.81,36,19190.59,84,8100,15,1
"4075",6767938,"1",2000,"FORD","N",0,2,19,2,1,406,550,74,652,24800,23270,1000,66,23800,103,2080,1,0
"4076",577883,"0",2000,"FORD","N",0,18,272,8,7,1114,19180,6,807,26357,28875,0,36,26357,91,8520,1,0
"4077",5055139,"1",1999,"BMW","N",0,30,135,8,5,7883,30404,26,683,31519,34000,0,36,31519,93,7083.33,11115,1
"4078",6669241,"0",2000,"CHEV","Y",9,22,46,6,3,1334,3779,35,576,21121,21180,0,60,21121,102,4208.33,1,0
"4079",8585712,"0",0,"","N",0,16,131,NA,4,5400,13250,41,668,6550,6550,500,60,6050,93,1733.33,0,0
"4080",3336812,"0",2000,"FORD","N",0,25,226,9,6,19100,54406,35,765,33697.5,37450,0,48,33697.5,90,5000,1,0
"4081",1524164,"0",2000,"SOPHIA","N",0,6,51,NA,2,3683,9806,38,715,12700,12389,950,60,11750,99,1700,1,0
"4082",6105968,"0",2000,"HONDA","N",3,5,85,2,1,39,0,0,604,18000,15400,1000,60,15000,105,2773.33,1,0
"4083",2026761,"0",1999,"CHEVY","N",0,8,54,6,1,2166,6666,32,712,14382,16500,0,66,14382,103,2500,8000,1
"4084",12709,"0",2000,"FORD","N",0,19,266,8,6,48859,50803,96,693,25355.86,24300,0,72,22076.86,100,1600,1,0
"4085",796060,"0",1993,"FORD","Y",6,16,129,5,3,1441,1587,91,674,3400,4000,0,36,3400,90,2100,60000,1
"4086",9237826,"0",1999,"CHEV","N",1,14,148,4,1,6042,16705,36,656,35047.4,31184,4047.4,63,34302,117,3500,645,0
"4087",510084,"0",2000,"CHEVY","N",0,23,168,5,4,23379,60120,39,805,26960,25737,0,60,22656,88,4750,1,0
"4088",5199628,"0",2000,"CHEVY","N",3,50,367,12,7,7704,64168,12,757,24416,23422,1250,60,17666,91,8200,1,0
"4089",8383428,"0",2000,"DODGE","N",4,32,216,7,4,31206,58073,54,635,26210,27160,0,48,26210,100,9366,2029,0
"4090",8424535,"0",2000,"HONDA","Y",2,12,479,3,1,2683,2500,107,675,14871,16145,0,60,14871,92,2935,49,0
"4091",1444005,"0",0,"","N",0,19,425,6,1,1502,0,0,771,5152,0,1000,60,4152,81,6000,0,0
"4092",8362523,"0",0,"","N",0,14,143,3,2,9352,24900,38,738,7800,8299,2000,60,5800,70,0,0,0
"4093",3171920,"0",1998,"DODGE","N",0,36,123,9,8,20446,36049,57,704,16500,16000,500,66,16000,102,3250,40000,1
"4094",7516716,"1",2000,"CHEVY","Y",3,25,166,7,4,1898,3018,63,655,28972,28999,0,63,28972,104,5416.67,1,0
"4095",2549744,"0",1997,"NISSAN","N",0,1,12,NA,NA,NA,NA,0,728,12016,10000,0,60,12016,136,1700,50000,1
"4096",6732445,"0",2000,"FORD","N",1,31,125,11,4,8103,59138,14,715,30286,30095,500,60,29786,101,2800,1,0
"4097",8822043,"0",2000,"FORD","N",2,45,321,12,4,3363,46535,7,656,27855,27855,0,60,27855,100,2500,1,0
"4098",2145938,"0",2000,"FORD","N",0,16,112,5,2,1369,12326,11,737,24960.17,20000,100,72,23860.17,121,3000,1,0
"4099",7526973,"1",1994,"BUICK","Y",5,15,145,5,3,1789,1633,110,642,10000,9150,1000,42,9000,112,3416.67,76000,1
"4100",4501002,"0",2000,"CHEVY","N",3,4,132,NA,1,41,300,14,671,17996,18975,0,66,16746,88,3000,1,0
"4101",9385108,"0",1998,"SUZUKI","N",2,24,158,3,2,1270,7308,17,695,11870,10950,1770,60,11870,109,2500,41000,1
"4102",1549941,"1",1995,"HONDA","N",0,17,78,4,1,438,11500,4,780,17491.4,17000,0,54,17281.84,114,6500,27640,1
"4103",3386008,"0",1999,"CHEVY","N",0,22,152,NA,2,5072,24493,21,748,24800,24500,4300,60,20500,87,2500,16000,1
"4104",4407795,"0",0,"","N",0,17,112,3,1,241,32500,1,777,11800,0,2500,60,9300,79,3773.33,0,0
"4105",1479159,"0",2000,"TOYOTA","N",0,14,124,5,4,2820,18348,15,754,28163.35,31711,0,60,28163.35,91,1666.67,1,0
"4106",3261626,"0",1999,"CHEVY","N",1,13,87,9,7,4932,8235,60,644,41135,36617,4535,63,40135,113,4166.67,10,0
"4107",9024684,"0",1995,"CHEVY","Y",8,15,248,NA,NA,9998,0,0,631,11700,7900,4700,36,3187,40,2383.33,62000,1
"4108",3430435,"0",1997,"OLDS","N",2,15,145,5,3,7256,6777,107,628,15630,18000,1000,54,14630,91,1500,44000,1
"4109",5551339,"0",1999,"CHEVY","N",3,11,478,4,3,7748,15070,51,645,22207,21000,0,60,22207,106,4166.67,15000,0
"4110",8978188,"1",1998,"MITSU","N",1,11,177,NA,3,3460,12843,27,679,13040,14000,0,36,13040,93,3500,26000,1
"4111",4820254,"0",2000,"NISSAN","N",5,17,113,6,5,7764,9048,86,608,12789,16178,0,36,12789,82,4333.33,10,0
"4112",3943039,"1",1994,"GMC","N",0,16,246,4,3,10117,11451,88,746,17100,16500,0,60,16100,105,2800,50000,1
"4113",8034889,"0",1996,"FORD","N",0,15,85,NA,2,4813,10500,46,731,7852,7000,100,60,7752,113,1200,45717,1
"4114",2580673,"0",1999,"GMC","N",1,18,162,4,2,20129,35800,56,766,41999,41269,1500,60,40499,99,8250,15,1
"4115",2693268,"0",1998,"JEEP","N",0,34,229,6,3,11222,21800,51,737,20000,25500,0,66,20000,83,8333.33,22692,1
"4116",475572,"0",1994,"MAZDA","N",0,8,26,7,5,3071,7900,39,754,9200,8650,0,54,7200,85,10070,46000,1
"4117",2107585,"1",1995,"CHEV","N",4,7,48,3,1,712,600,119,594,18150,17700,500,54,17650,124,2000,40000,1
"4118",6723797,"0",1999,"CHEVY","N",0,14,356,11,8,16719,24421,68,651,20475,21275,0,48,20475,99,2000,30,1
"4119",4775377,"0",1997,"CHEVY","N",0,26,351,NA,14,26101,43623,60,679,14628,13800,3000,60,11628,103,4833.33,33,1
"4120",8730210,"1",1999,"CHRY","N",3,32,107,8,4,5711,10498,54,601,20500,21000,5500,60,18900,101,6800,20000,1
"4121",2133940,"0",1999,"CHRYSLER","N",0,15,149,4,2,1111,19906,6,784,31290,31000,0,60,18360,59,5450,5437,0
"4122",9173556,"0",1996,"FORD","N",NA,NA,NA,NA,NA,NA,NA,0,662,9715.95,8550,2000,60,7715.95,91,3030,69089,1
"4123",9952663,"0",2000,"JEEP","N",0,20,383,NA,1,2059,73540,3,759,24212.37,22580,0,60,23512.37,109,4166,1,0
"4124",4243580,"0",1999,"BUICK","N",0,73,144,8,5,1996,84350,2,724,19176.13,19500,1502.2,60,17673.93,91,3305,20000,1
"4125",9390044,"0",2000,"MITS","N",2,31,220,11,6,18251,20054,91,659,17890,17250,0,60,15890,92,2380,45,0
"4126",4481769,"0",0,"","N",1,30,159,9,6,7668,27372,28,692,5950,0,500,60,5450,92,6650,0,0
"4127",5972457,"0",1997,"HONDA","N",0,17,333,2,0,0,40000,0,801,18292,17900,0,60,18292,110,10000,42369,1
"4128",9907339,"0",2000,"DODG","N",0,8,41,4,2,1913,7551,25,704,35449,32505,500,60,34949,112,6000,1,0
"4129",6290106,"1",1996,"DODGE","N",6,11,149,4,2,985,1638,60,525,3160,4500,0,36,3160,74,2083.33,45000,1
"4130",313758,"0",2000,"CHEVROLET","N",2,26,253,3,1,60,19300,0,744,24490,19800,1400,66,22990,116,1916.67,1,0
"4131",1070948,"0",2000,"PORSCHE","N",6,22,137,7,6,27452,50774,54,627,44500,45782,0,60,44500,97,6250,1,0
"4132",8826098,"1",1995,"MERCEDES","N",12,21,250,5,2,1600,1432,112,531,50000,30000,0,36,20000,68,6083.33,100,1
"4133",7671387,"0",1998,"PONT","N",0,25,244,11,6,20893,57295,36,744,9934.5,10600,2000,60,7934.5,90,1916.67,25566,1
"4134",2516383,"0",2000,"GMC","N",4,12,72,6,2,2380,8300,29,668,29857,31943,3006.98,36,26850.02,84,3200,3200,1
"4135",4976285,"0",1996,"JEEP","N",4,16,74,8,6,7754,14180,55,620,13000,14500,0,54,13000,90,3750,94102,1
"4136",6238773,"1",1999,"DODGE","N",7,7,47,2,1,1646,1700,97,443,12846,11960,1000,60,11846,111,2083.33,28000,1
"4137",2702557,"0",2000,"CHEVROLET","N",0,16,44,3,2,621,17030,4,749,29286,32601,300,24,28986,89,2916.67,1,0
"4138",814990,"0",1996,"SATURN","N",0,22,340,6,5,13509,45848,29,744,8750,8500,0,60,9410,127,3000,41195,1
"4139",4677177,"1",0,"","N",0,18,151,5,4,7868,23900,33,701,6611,0,0,60,6611,100,3100,0,0
"4140",7867640,"0",2000,"MERCEDES BENZ","N",0,36,133,6,3,8081,15400,52,700,55825,54780,1000,24,54825,100,11000,27,0
"4141",6616704,"0",1998,"CHEV","N",0,24,259,9,7,15957,47260,34,715,9600,9950,0,60,6600,77,1493.33,32,1
"4142",6802248,"0",2000,"HONDA","N",2,21,100,3,2,4161,8376,50,665,28875,25566,0,66,28875,113,2666.67,1,0
"4143",3486138,"1",1997,"MAZDA","",NA,NA,NA,NA,NA,NA,NA,0,NA,11980,14275,0,60,11980,91,2500,56300,1
"4144",1596984,"0",1999,"CHEVROLET","N",0,38,135,11,6,23223,57433,40,NA,30737.95,29000,0,48,30737.95,106,5931.66,17365,1
"4145",6758082,"0",1997,"JEEP","Y",6,20,280,6,5,3455,8678,40,667,18090,17000,1000,60,17590,127,5300,51900,1
"4146",9535281,"0",1999,"CHEVROLET","N",0,31,274,NA,9,10602,37136,29,719,37881.25,37069,1000,60,22599.99,61,5000,138,0
"4147",892868,"0",1996,"CADILLAC","N",3,34,212,3,0,0,4100,0,662,26410,26000,0,60,26410,102,4750,43019,0
"4148",6467020,"1",2000,"FORD","N",1,11,176,6,2,7934,8891,89,630,19475,19215,0,60,19475,105,2660,19,0
"4149",6602873,"0",1997,"FORD","N",2,21,280,4,1,418,1493,28,729,12890,10675,0,66,10590,114,2300,30000,1
"4150",7833678,"0",1999,"PLYMOUTH","N",4,6,118,NA,NA,9998,9998,100,636,17413,16725,300,60,15073,91,3000,8804,1
"4151",6449380,"0",1997,"PONT","N",3,13,53,8,4,3140,3582,88,632,23642,23100,3300,60,20342,112,5250,34000,1
"4152",4885290,"0",2000,"JEEP","N",1,6,41,NA,4,3778,4551,83,602,20450,22535,2000,60,18450,83,3500,0,0
"4153",9585803,"0",2000,"TOYOTA","N",0,6,93,4,3,3726,5519,68,733,23600,22024,0,60,23600,112,3208.33,7,0
"4154",2942366,"1",2000,"PLY","N",4,5,103,NA,NA,NA,NA,0,NA,19896,19230,0,63,19896,103,3350,1,0
"4155",5492711,"0",1998,"FORD","N",0,11,69,5,3,2186,6197,35,751,19419,19500,0,60,19419,107,2700,29114,1
"4156",9375906,"0",1996,"FORD","N",0,35,112,12,9,14929,58410,26,700,8521.55,9500,5000,48,3100,34,4312,60000,1
"4157",1384413,"1",1998,"SUZUKI","N",3,20,83,10,9,34632,41699,83,563,13376,15550,300,48,13076,84,6383.33,17000,1
"4158",3680169,"0",2000,"TOYOTA","Y",10,24,159,6,3,3412,4652,73,723,27134,26301,1162.19,48,25971.81,101,7750,17,0
"4159",9262317,"0",1996,"FORD","Y",3,18,256,NA,3,852,2126,40,658,9200,8200,0,48,8200,102,2833.33,54142,1
"4160",4768475,"0",2000,"JEEP","N",0,15,166,2,1,13,29000,0,790,26447,25000,0,60,12406,50,5600,26,0
"4161",1111382,"0",2000,"HONDA","N",0,32,205,9,6,29993,83428,36,716,33592.6,30565,0,48,33592.6,111,16666.67,1,0
"4162",1422080,"0",1996,"CHEVY","N",2,4,27,NA,NA,NA,NA,0,611,12711.44,13425,0,60,12711.44,95,1208.33,40000,1
"4163",1057726,"0",2000,"HONDA","N",0,45,340,8,5,3419,81836,4,723,21500,22265,0,48,21500,97,3500,300,0
"4164",9845551,"0",1998,"PLYMOUTH","N",0,12,412,NA,2,610,29298,2,817,19045,18025,0,48,19045,107,3000,22063,1
"4165",4756691,"0",2000,"LEXUS","N",1,46,166,7,5,5506,42128,13,717,38457.9,40083,0,36,38457.9,98,4000,75,0
"4166",3448348,"1",1996,"FORD","N",1,16,70,7,5,7542,15265,49,653,9700,10075,0,54,9700,110,7000,37000,1
"4167",3511315,"0",1998,"GMAC","N",0,23,218,6,4,20757,61600,34,732,16450,17400,1000,48,15450,90,7083.33,10000,1
